cap,run_id,seed,batch_size,lr,epoch,optimizer_steps_this_epoch,cumulative_optimizer_steps,train_loss,val_auprc,val_auroc,val_brier,val_ece,val_n,val_prevalence,epoch_runtime_s
60,ddb3e02f22e9a5cd,1,512,0.0003,26,366,9516,0.2021716690617181,0.7754686107193474,0.7810620931559329,0.2276253679337476,0.1790242379381966,93610,0.5,108.14
60,ddb3e02f22e9a5cd,1,512,0.0003,27,366,9882,0.1982040800194922,0.7736348108515746,0.7812528230456453,0.2261284872743427,0.1788891803769219,93610,0.5,107.56
60,ddb3e02f22e9a5cd,1,512,0.0003,28,366,10248,0.1940944932930456,0.7770887897709294,0.7881485541643551,0.21761727796255,0.1636685453544093,93610,0.5,110.7
60,ddb3e02f22e9a5cd,1,512,0.0003,29,366,10614,0.1894312366598942,0.7790324419592675,0.7844573027936939,0.2259010744148065,0.1780991825860928,93610,0.5,110.67
60,ddb3e02f22e9a5cd,1,512,0.0003,30,366,10980,0.1850975067074833,0.7808075697335575,0.7893831803533016,0.2240490193295635,0.1802367945574704,93610,0.5,108.31
60,ddb3e02f22e9a5cd,1,512,0.0003,31,366,11346,0.180709228611709,0.7821734832011256,0.7884758819012406,0.2224953451958147,0.1776109511208313,93610,0.5,110.0
60,ddb3e02f22e9a5cd,1,512,0.0003,32,366,11712,0.1760811360318804,0.7870978461576309,0.7916371982067305,0.2240683280990751,0.182882042875426,93610,0.5,110.83
60,ddb3e02f22e9a5cd,1,512,0.0003,33,366,12078,0.1722268244363571,0.78295150068426,0.788529346807866,0.226777722033313,0.1877767273941831,93610,0.5,107.34
60,ddb3e02f22e9a5cd,1,512,0.0003,34,366,12444,0.1682527624274212,0.7816621619970171,0.7865677020104037,0.2277573168472911,0.1880466408082328,93610,0.5,108.48
60,ddb3e02f22e9a5cd,1,512,0.0003,35,366,12810,0.1649109250738646,0.7821071491705991,0.7860276590258988,0.230094403672186,0.1906730958643095,93610,0.5,110.64
60,ddb3e02f22e9a5cd,1,512,0.0003,36,366,13176,0.1622810950044725,0.7872945107186263,0.7914297999615901,0.2238806249008132,0.1860984915915933,93610,0.5,110.69
60,ddb3e02f22e9a5cd,1,512,0.0003,37,366,13542,0.1588505970242896,0.7866490897915093,0.7915623007315181,0.2249854353901458,0.1873673960460786,93610,0.5,111.61
60,ddb3e02f22e9a5cd,1,512,0.0003,38,366,13908,0.1573114419773302,0.7859144274432761,0.7900544539704235,0.2272646887945533,0.190411964963451,93610,0.5,108.04
60,ddb3e02f22e9a5cd,1,512,0.0003,39,366,14274,0.152207398268043,0.7870818293184769,0.7896772745423253,0.2300876632486921,0.1941220515476612,93610,0.5,114.36
60,ddb3e02f22e9a5cd,1,512,0.0003,40,366,14640,0.1499015996283521,0.7816367359940695,0.7865824789681866,0.2334882609642783,0.1982489720140816,93610,0.5,112.03
60,ddb3e02f22e9a5cd,1,512,0.0003,41,366,15006,0.1480845884913629,0.7843196539685187,0.789039855961636,0.2277976207837013,0.1910963599742649,93610,0.5,107.51
60,ddb3e02f22e9a5cd,1,512,0.0003,42,366,15372,0.1457511195353145,0.7842891306555578,0.7893167846956692,0.2285315478727212,0.192625272850917,93610,0.5,108.89
60,ddb3e02f22e9a5cd,1,512,0.0003,43,366,15738,0.1424800817513726,0.7856540175842067,0.790824150105535,0.2283774516770443,0.1935495052888834,93610,0.5,107.94
60,ddb3e02f22e9a5cd,1,512,0.0003,44,366,16104,0.1401218928070993,0.7839075205786349,0.7885137698804019,0.2300456233174885,0.197170956045343,93610,0.5,108.93
60,ddb3e02f22e9a5cd,1,512,0.0003,45,366,16470,0.1386470285758294,0.7871272413824755,0.790248904803277,0.2293106869905634,0.1957204727742407,93610,0.5,108.59
60,ddb3e02f22e9a5cd,1,512,0.0003,46,366,16836,0.1358084336859606,0.7815914189842756,0.78499597270613,0.2350167401946862,0.2009370607705058,93610,0.5,110.4
60,ddb3e02f22e9a5cd,1,512,0.0003,47,366,17202,0.1344204422676823,0.7838299725579185,0.7881414505248823,0.2317168250533212,0.1988585292933357,93610,0.5,113.07
60,ddb3e02f22e9a5cd,1,512,0.0003,48,366,17568,0.133053633135036,0.7843977774125642,0.7884509299225304,0.2327827396100488,0.2013826090964342,93610,0.5,116.06
60,ddb3e02f22e9a5cd,1,512,0.0003,49,366,17934,0.131296276272646,0.7856001326692331,0.7892477015507351,0.2322912361891776,0.1995817170301843,93610,0.5,108.25
60,ddb3e02f22e9a5cd,1,512,0.0003,50,366,18300,0.1302706537961634,0.7828240548319263,0.7875715354628328,0.2337406543785242,0.2029590476256683,93610,0.5,106.62
60,ddb3e02f22e9a5cd,1,512,0.0003,51,366,18666,0.128646163992543,0.7843921166395627,0.7885772190020621,0.2341211649756767,0.2043268758265037,93610,0.5,106.16
60,ddb3e02f22e9a5cd,1,512,0.0003,52,366,19032,0.1282127253874077,0.7838300823226515,0.7884125001094111,0.2334651091030248,0.2034910770899047,93610,0.5,110.11
60,ddb3e02f22e9a5cd,1,512,0.0003,53,366,19398,0.1276979762144753,0.785927013158219,0.7893233629342276,0.2330207293816039,0.202332446683695,93610,0.5,111.03
60,ddb3e02f22e9a5cd,1,512,0.0003,54,366,19764,0.125753446538103,0.7850657623991819,0.7893121578810119,0.2325477500913417,0.2023077294621424,93610,0.5,110.35
60,ddb3e02f22e9a5cd,1,512,0.0003,55,366,20130,0.1261911854107197,0.7854108035017813,0.7896295164664857,0.23254300247117,0.2024068507306697,93610,0.5,108.63
60,ddb3e02f22e9a5cd,1,512,0.0003,56,366,20496,0.125614526839367,0.7859931379999732,0.7899197753657747,0.2319206261127067,0.2016448146210715,93610,0.5,105.2
60,ddb3e02f22e9a5cd,1,512,0.0003,57,366,20862,0.1250449438360545,0.7859577893736489,0.789986820356857,0.2324510195817447,0.2029437408299501,93610,0.5,106.17
60,ddb3e02f22e9a5cd,1,512,0.0003,58,366,21228,0.123768469410353,0.7853770841960154,0.7896975070422723,0.2327699371754903,0.2031572453330983,93610,0.5,106.07
60,ddb3e02f22e9a5cd,1,512,0.0003,59,366,21594,0.1237078616039349,0.7850073687872045,0.7893790259886413,0.232993311967036,0.2034360070982314,93610,0.5,106.69
60,ddb3e02f22e9a5cd,1,512,0.0003,60,366,21960,0.1239465330549276,0.7851839798267384,0.7894819705606364,0.2328703825118674,0.2032841045739402,93610,0.5,110.08
