run_id,seed,batch_size,lr,epoch,optimizer_steps_this_epoch,cumulative_optimizer_steps,train_loss,val_auprc,val_auroc,val_brier,val_ece,val_n,val_prevalence,epoch_runtime_s
5b8c450d0333bd01,1,512,0.0003,23,366,8418,0.22204477942543602,0.7801187161335488,0.7946023110496434,0.2121291448833622,0.1548455675901451,93610,0.5,111.45
5b8c450d0333bd01,1,512,0.0003,24,366,8784,0.21626475640659124,0.7754281994082183,0.7851659876034827,0.2237448288226146,0.17098298147339452,93610,0.5,109.06
5b8c450d0333bd01,1,512,0.0003,25,366,9150,0.21049663436705948,0.7813275953688916,0.7920279234837787,0.21662064562329691,0.16456095541581173,93610,0.5,106.64
5b8c450d0333bd01,1,512,0.0003,26,366,9516,0.20682741607961758,0.7797210214141103,0.7888852319788255,0.21957036176138428,0.1658652612874038,93610,0.5,109.21
5b8c450d0333bd01,1,512,0.0003,27,366,9882,0.2019111115912922,0.7751511326423349,0.7850268298533302,0.22390398760891195,0.1723501904305815,93610,0.5,109.39
5b8c450d0333bd01,1,512,0.0003,28,366,10248,0.1989724673127216,0.7798093523057166,0.7914931511697001,0.2176841899109924,0.16646939946936426,93610,0.5,110.13
5b8c450d0333bd01,1,512,0.0003,29,366,10614,0.19486503339693195,0.7771596675850172,0.7881004322791944,0.22069945085620002,0.1703807173863798,93610,0.5,108.67
5b8c450d0333bd01,1,512,0.0003,30,366,10980,0.19048927675505153,0.7809850312168973,0.7922387229124246,0.21939987368095923,0.17239134848872958,93610,0.5,115.07
5b8c450d0333bd01,1,512,0.0003,31,366,11346,0.1871766184604233,0.7765330104378587,0.7867239505821411,0.2292093899780833,0.18585191130512388,93610,0.5,110.65
5b8c450d0333bd01,1,512,0.0003,32,366,11712,0.18440634429536232,0.7790478048863082,0.7896451383565822,0.22316629470770208,0.1785725043463115,93610,0.5,112.2
5b8c450d0333bd01,1,512,0.0003,33,366,12078,0.18364445954724087,0.7799227046285664,0.7894549902422527,0.2235457173622633,0.17877896143192776,93610,0.5,105.14
5b8c450d0333bd01,1,512,0.0003,34,366,12444,0.18145001858798532,0.7793186987846161,0.7896859331585275,0.2242003679681812,0.1798421308578514,93610,0.5,112.75
5b8c450d0333bd01,1,512,0.0003,35,366,12810,0.1791729973476441,0.7816624582238618,0.792260705759728,0.22232722221128498,0.17930234235934878,93610,0.5,110.36
5b8c450d0333bd01,1,512,0.0003,36,366,13176,0.17735058653468644,0.7832732508556981,0.7922821412953923,0.22311774604660115,0.18024471938804737,93610,0.5,110.77
5b8c450d0333bd01,1,512,0.0003,37,366,13542,0.17612713752467124,0.7823113195843869,0.7917889007596072,0.22320396655134206,0.1800599236805054,93610,0.5,110.52
5b8c450d0333bd01,1,512,0.0003,38,366,13908,0.17623212839899166,0.782476157456107,0.7919943539714746,0.2225484782920391,0.17883266738023895,93610,0.5,113.35
5b8c450d0333bd01,1,512,0.0003,39,366,14274,0.175559291951969,0.7816145242706583,0.7911414792484726,0.22384657530133364,0.18054246334767454,93610,0.5,112.1
5b8c450d0333bd01,1,512,0.0003,40,366,14640,0.17543292751973444,0.7819290186958654,0.7915219204074445,0.22331503503961816,0.17996306653701288,93610,0.5,110.64
