run_id,seed,batch_size,lr,config_id,check,cumulative_optimizer_steps,effective_epochs,steps_per_epoch,train_loss,val_auprc,val_auroc,val_brier,val_ece,val_n,val_prevalence,check_runtime_s
cbb5634c16852216,1,512,0.001,77926ed46926273d,7,2562,7.0,366,0.38653363776011546,0.7443071513862917,0.7437569931301091,0.22724873615775668,0.13125652604882151,93610,0.5,4.53
cbb5634c16852216,1,512,0.001,77926ed46926273d,8,2928,8.0,366,0.365967817400974,0.7408444247481821,0.7409909609017843,0.22671616644517759,0.13041477027018888,93610,0.5,4.76
cbb5634c16852216,1,512,0.001,77926ed46926273d,9,3294,9.0,366,0.34807645118301683,0.7473478198502587,0.7465962950494054,0.22545386370055748,0.1318426285254205,93610,0.5,4.65
cbb5634c16852216,1,512,0.001,77926ed46926273d,10,3660,10.0,366,0.3314195047310793,0.7461567804448761,0.7502489253445812,0.2272782209015379,0.14060089208232032,93610,0.5,4.75
cbb5634c16852216,1,512,0.001,77926ed46926273d,11,4026,11.0,366,0.3158238478859917,0.743416908965574,0.7418493363578198,0.23267004988115655,0.14808401904173463,93610,0.5,4.76
cbb5634c16852216,1,512,0.001,77926ed46926273d,12,4392,12.0,366,0.3038330409533339,0.7542755412933096,0.7573004786888476,0.22548300595400309,0.14472799942064696,93610,0.5,4.77
cbb5634c16852216,1,512,0.001,77926ed46926273d,13,4758,13.0,366,0.29309834470677243,0.745928173992357,0.7414896035723428,0.2362384368602749,0.15606662186478262,93610,0.5,4.76
cbb5634c16852216,1,512,0.001,77926ed46926273d,14,5124,14.0,366,0.28235393603805636,0.7530954734064896,0.7548434499846232,0.2296091561520534,0.1554025114775559,93610,0.5,4.83
cbb5634c16852216,1,512,0.001,77926ed46926273d,15,5490,15.0,366,0.27217174529052174,0.7448264698319496,0.7447819254690501,0.2373561411165971,0.16705825663378493,93610,0.5,4.77
cbb5634c16852216,1,512,0.001,77926ed46926273d,16,5856,16.0,366,0.26179680391087556,0.7500933064401981,0.7464134270015285,0.2387797071742658,0.16995312496362608,93610,0.5,4.54
cbb5634c16852216,1,512,0.001,77926ed46926273d,17,6222,17.0,366,0.2545283851239199,0.746993969153939,0.7434610577555172,0.24326072148346575,0.1795227980757995,93610,0.5,4.76
cbb5634c16852216,1,512,0.001,77926ed46926273d,18,6588,18.0,366,0.24693959397696408,0.7475087173537567,0.7468527434184207,0.23894851900764255,0.17320232395079127,93610,0.5,4.77
cbb5634c16852216,1,512,0.001,77926ed46926273d,19,6954,19.0,366,0.2392563277580699,0.7511868699288082,0.7509345525403824,0.2400823956238252,0.18147136999338268,93610,0.5,4.76
cbb5634c16852216,1,512,0.001,77926ed46926273d,20,7320,20.0,366,0.23183996930636994,0.747798863006284,0.7435050008546894,0.24910775178008776,0.19379916711462694,93610,0.5,4.61
cbb5634c16852216,1,512,0.001,77926ed46926273d,21,7686,21.0,366,0.22601316600549418,0.753969420215953,0.7504160352450436,0.2414909620063398,0.1846910533933401,93610,0.5,4.5
cbb5634c16852216,1,512,0.001,77926ed46926273d,22,8052,22.0,366,0.2200527389437123,0.7500466474791784,0.7503744724265571,0.24640582932591512,0.1943040568823477,93610,0.5,4.72
